MANDT,MBLNR,MJAHR,ZEILE,LINE_ID,PARENT_ID,LINE_DEPTH,MAA_URZEI,BWART,XAUTO,MATNR,WERKS,LGORT,CHARG,INSMK,ZUSCH,ZUSTD,SOBKZ,LIFNR,KUNNR,KDAUF,KDPOS,KDEIN,PLPLA,SHKZG,WAERS,DMBTR,BNBTR,BUALT,SHKUM,DMBUM,BWTAR,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,LFBJA,LFBNR,LFPOS,SJAHR,SMBLN,SMBLP,ELIKZ,SGTXT,EQUNR,WEMPF,ABLAD,GSBER,KOKRS,PARGB,PARBU,KOSTL,PROJN,AUFNR,ANLN1,ANLN2,XSKST,XSAUF,XSPRO,XSERG,GJAHR,XRUEM,XRUEJ,BUKRS,BELNR,BUZEI,BELUM,BUZUM,RSNUM,RSPOS,KZEAR,PBAMG,KZSTR,UMMAT,UMWRK,UMLGO,UMCHA,UMZST,UMZUS,UMBAR,UMSOK,KZBEW,KZVBR,KZZUG,WEUNB,PALAN,LGNUM,LGTYP,LGPLA,BESTQ
140,4900000012,2016,13,13,0,0,0,561,,DXTR1763,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,14,14,0,0,0,561,,DXTR1764,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,15,15,0,0,0,561,,DXTR1765,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,16,16,0,0,0,561,,DXTR1766,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,17,17,0,0,0,561,,DXTR1767,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,18,18,0,0,0,561,,DXTR1768,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,19,19,0,0,0,561,,DXTR1769,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,20,20,0,0,0,561,,DXTR1770,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,21,21,0,0,0,561,,DXTR1771,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,22,22,0,0,0,561,,DXTR1772,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,23,23,0,0,0,561,,DXTR1773,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,24,24,0,0,0,561,,DXTR1774,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,25,25,0,0,0,561,,DXTR1775,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,26,26,0,0,0,561,,DXTR1776,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,27,27,0,0,0,561,,DXTR1777,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,28,28,0,0,0,561,,DXTR1778,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,29,29,0,0,0,561,,DXTR1779,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,30,30,0,0,0,561,,DXTR1780,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,31,31,0,0,0,561,,DXTR1781,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,32,32,0,0,0,561,,DXTR1782,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,33,33,0,0,0,561,,DXTR1783,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,34,34,0,0,0,561,,DXTR1784,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,35,35,0,0,0,561,,DXTR1785,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,36,36,0,0,0,561,,DXTR1786,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,37,37,0,0,0,561,,DXTR1787,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,38,38,0,0,0,561,,DXTR1788,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,39,39,0,0,0,561,,DXTR1789,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,40,40,0,0,0,561,,DXTR1790,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,41,41,0,0,0,561,,DXTR1791,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,42,42,0,0,0,561,,DXTR1792,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,43,43,0,0,0,561,,DXTR1793,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,44,44,0,0,0,561,,DXTR1794,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,45,45,0,0,0,561,,DXTR1795,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,46,46,0,0,0,561,,DXTR1796,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,47,47,0,0,0,561,,DXTR1797,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,48,48,0,0,0,561,,DXTR1798,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,49,49,0,0,0,561,,DXTR1799,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,50,50,0,0,0,561,,DXTR1800,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,51,51,0,0,0,561,,DXTR1801,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,52,52,0,0,0,561,,DXTR1802,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,53,53,0,0,0,561,,DXTR1803,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,54,54,0,0,0,561,,DXTR1804,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,55,55,0,0,0,561,,DXTR1805,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,56,56,0,0,0,561,,DXTR1806,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,57,57,0,0,0,561,,DXTR1807,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,58,58,0,0,0,561,,DXTR1808,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,59,59,0,0,0,561,,DXTR1809,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,60,60,0,0,0,561,,DXTR1810,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,61,61,0,0,0,561,,DXTR1811,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,62,62,0,0,0,561,,DXTR1812,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,63,63,0,0,0,561,,DXTR1813,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,64,64,0,0,0,561,,DXTR1814,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,65,65,0,0,0,561,,DXTR1815,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,66,66,0,0,0,561,,DXTR1816,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,67,67,0,0,0,561,,DXTR1817,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,68,68,0,0,0,561,,DXTR1818,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,69,69,0,0,0,561,,DXTR1819,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,70,70,0,0,0,561,,DXTR1820,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,71,71,0,0,0,561,,DXTR1821,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,72,72,0,0,0,561,,DXTR1822,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,73,73,0,0,0,561,,DXTR1823,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,74,74,0,0,0,561,,DXTR1824,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,75,75,0,0,0,561,,DXTR1825,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,76,76,0,0,0,561,,DXTR1826,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,77,77,0,0,0,561,,DXTR1827,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,78,78,0,0,0,561,,DXTR1828,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,79,79,0,0,0,561,,DXTR1829,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,80,80,0,0,0,561,,DXTR1830,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,81,81,0,0,0,561,,DXTR1831,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,82,82,0,0,0,561,,DXTR1832,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,83,83,0,0,0,561,,DXTR1833,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,84,84,0,0,0,561,,DXTR1834,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,85,85,0,0,0,561,,DXTR1835,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,86,86,0,0,0,561,,DXTR1836,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,87,87,0,0,0,561,,DXTR1837,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,88,88,0,0,0,561,,DXTR1838,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,89,89,0,0,0,561,,DXTR1839,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,90,90,0,0,0,561,,DXTR1840,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,91,91,0,0,0,561,,DXTR1841,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
140,4900000012,2016,92,92,0,0,0,561,,DXTR1842,DL00,FG00,,,,,,,,,0,0,,S,USD,"350,000.00",0,"350,000.00",,0,,250,EA,250,EA,0,,,0,0,,0,0,,0,,,,,,BI00,NA00,,,,,,,,,,,,2016,,,US00,,0,,0,0,0,,0,2,,,,,,,,,,,,,0,,,,
